name,opp,venue,lower,upper
Kyle Wright,MIN,home,5.209501219515655,7.6812752746794715
Brandon Woodruff,MIN,home,5.4702285502499315,8.369010086459472
Alex Wood,MIN,home,3.9745977903650713,6.451323177450832
Garrett Whitlock,MIN,home,2.7903373487778973,5.417339041007783
Zack Wheeler,MIN,home,5.680278390332381,8.214110484610124
Tyler Wells,MIN,home,2.6006117031098714,4.997130432126063
Logan Webb,MIN,home,4.844069278896335,7.320031748540059
Spenser Watkins,MIN,home,1.3976145200124745,4.178524870500361
Taijuan Walker,MIN,home,3.661393871628083,6.283948962276447
Adam Wainwright,MIN,home,4.084735660847289,6.568347682544508
Michael Wacha,MIN,home,3.063934038698923,5.698540173511827
Justin Verlander,MIN,home,5.396155919202048,7.892562451273637
Vince Velasquez,MIN,home,2.228461413273478,4.742908440798179
Framber Valdez,MIN,home,5.0325019609799595,7.483350138317097
Jose Urquidy,MIN,home,3.5392859959868694,6.030410088373753
Julio Urias,MIN,home,4.525500655377904,7.010839837103175
Zach Thompson,MIN,home,2.0120640682725606,4.62414712928965
Keegan Thompson,MIN,home,2.8068667931586964,5.1589581579000505
Jameson Taillon,MIN,home,3.9433527902332424,6.367538457114553
Noah Syndergaard,MIN,home,3.3855574744574795,6.0533250862645716
Ranger Suarez,MIN,home,3.3322553468552605,5.871520773751373
Marcus Stroman,MIN,home,3.9301110436945983,7.066358938791348
Ross Stripling,MIN,home,2.019337860673585,4.305429556371815
Justin Steele,MIN,home,3.7259094184657187,6.216109917875572
Jeffrey Springs,MIN,home,2.969082712466219,5.2351483416171245
Blake Snell,MIN,home,4.729669568482221,7.878648199807511
Drew Smyly,MIN,home,2.349660521025772,5.508823401649831
Devin Smeltzer,MIN,home,2.666394823343237,5.654474396149045
Tarik Skubal,MIN,home,5.0695186548479185,7.455806308351955
Brady Singer,MIN,home,4.1373138468531225,6.823629101278949
Luis Severino,MIN,home,5.6227769111084225,8.137002269097804
Antonio Senzatela,MIN,home,1.5630940530083917,4.209689998656618
Max Scherzer,MIN,home,7.124712618797995,10.276879598690522
Patrick Sandoval,MIN,home,5.186855658714844,7.85468344743197
Joe Ryan,MIN,home,4.317790236663732,6.9852665679933805
Trevor Rogers,MIN,home,3.499405877773294,5.990595265266737
Eduardo Rodriguez,MIN,home,3.1847342707777146,6.417716723152197
Carlos Rodon,MIN,home,6.2179625094671325,8.687880267179539
Robbie Ray,MIN,home,6.16368795730911,8.525549979878745
Drew Rasmussen,MIN,home,3.167348066951627,5.800799583228724
Jose Quintana,MIN,home,3.713987123014588,6.185729326620528
Cal Quantrill,MIN,home,2.833599300131192,5.310558076572132
Zach Plesac,MIN,home,3.2048219052490827,5.657364174212565
Nick Pivetta,MIN,home,5.051375441104255,7.413749846768433
David Peterson,MIN,home,4.023512855040155,6.712200211897286
Martin Perez,MIN,home,4.5337490668687,6.98356579041159
Freddy Peralta,MIN,home,5.041653326535376,8.351680044791587
Glenn Otto,MIN,home,2.88589736209848,5.742651191785044
Shohei Ohtani,MIN,home,7.367381864663011,9.95127842932032
Jake Odorizzi,MIN,home,1.7677029017065815,5.056656855358922
Aaron Nola,MIN,home,6.332572603589158,8.756131540227837
Joe Musgrove,MIN,home,5.434890309884205,8.05626120513608
Charlie Morton,MIN,home,5.414528914398012,7.900702523386958
Jordan Montgomery,MIN,home,3.722595279288546,6.174932870937699
Frankie Montas,MIN,home,5.220133253389653,7.609160641332098
Miles Mikolas,MIN,home,4.011384849740277,6.431394465230276
Tylor Megill,MIN,home,4.185883413211452,7.33119691940684
Triston McKenzie,MIN,home,4.60844887378393,7.0338403222895
Shane McClanahan,MIN,home,7.443688277052402,9.856408528554024
Steven Matz,MIN,home,3.756525203304818,6.897190805722916
Nick Martinez,MIN,home,3.217477827327876,5.76653748333211
German Marquez,MIN,home,4.057347239174899,6.506088610861449
Alek Manoah,MIN,home,4.908659272102883,7.3572581375592
Sean Manaea,MIN,home,5.082015180280662,7.630054330939304
Tyler Mahle,MIN,home,5.1330512561373345,7.553039998907573
Daniel Lynch,MIN,home,4.282317722605729,6.852040894412845
Jordan Lyles,MIN,home,4.292389856901837,6.7215721916049205
Michael Lorenzen,MIN,home,3.7253171971763637,6.393144985893511
Pablo Lopez,MIN,home,5.437056032892389,7.917161381414802
Eric Lauer,MIN,home,5.17104392667877,7.716031996947137
Chad Kuhl,MIN,home,3.0010085163248155,5.534449352955673
Michael Kopech,MIN,home,3.719151327514477,6.1654670301539225
Corey Kluber,MIN,home,3.7459763427072508,6.166541701859717
George Kirby,MIN,home,4.204418331771286,7.070129370247834
Yusei Kikuchi,MIN,home,3.8672761166542355,6.291386293459729
Dallas Keuchel,MIN,home,2.0899158098571085,5.0665497440037885
Clayton Kershaw,MIN,home,4.767972535083663,7.722237158403438
Merrill Kelly,MIN,home,3.8913654436718454,6.275500025552637
Mitch Keller,MIN,home,3.444510881514974,5.915480205995868
Brad Keller,MIN,home,3.1597254460208775,5.550259152661372
James Kaprielian,MIN,home,2.620438957807198,5.229997438893269
Daulton Jefferies,MIN,home,2.2743682844528927,5.46964709813259
Cristian Javier,MIN,home,5.568377681347201,8.021250541843774
Cole Irvin,MIN,home,3.2900332278346625,5.874865415323368
Dakota Hudson,MIN,home,2.0067533348440687,4.482816595311611
Adrian Houser,MIN,home,3.0176900617646867,5.561744694024459
Rich Hill,MIN,home,3.0677300905571023,5.5534909004135145
Elieser Hernandez,MIN,home,2.9873766984843715,5.870705205303663
Kyle Hendricks,MIN,home,3.137192196351524,5.62683259665179
Jonathan Heasley,MIN,home,2.881498573208974,5.864776110601591
Taylor Hearn,MIN,home,3.1792890729502568,5.76321260548629
Vladimir Gutiérrez,MIN,home,1.7389865576531025,4.74340268780567
Zack Greinke,MIN,home,1.956053206947407,4.554566578863319
Hunter Greene,MIN,home,5.384856432512715,7.866104220182066
Sonny Gray,MIN,home,4.170455824645116,7.037139704090788
Josiah Gray,MIN,home,5.209141867714956,7.6877923379901665
Jon Gray,MIN,home,5.44854477445844,8.038536280942258
MacKenzie Gore,MIN,home,4.324436901056747,7.0187100463164045
Marco Gonzales,MIN,home,2.382649008816366,4.78051396475752
Tony Gonsolin,MIN,home,4.145302400072987,6.689061982596424
Austin Gomber,MIN,home,2.8864440209605995,5.382707297623661
Lucas Giolito,MIN,home,5.629214951143665,8.182198018669444
Logan Gilbert,MIN,home,4.766745353979627,7.104363374647753
Kyle Gibson,MIN,home,3.4630104760544453,5.933284787441658
Kevin Gausman,MIN,home,5.738004582263697,8.156322635301036
Luis Garcia,MIN,home,5.11184134053639,7.590928038896452
Zac Gallen,MIN,home,4.239921626926706,6.783967988086013
Max Fried,MIN,home,5.108082619171645,7.530365896819415
Kyle Freeland,MIN,home,2.9859302772039493,5.466344674381719
Chris Flexen,MIN,home,3.488596628594771,5.888433277926944
Erick Fedde,MIN,home,3.050349793063732,5.5232229605926175
Alex Faedo,MIN,home,2.9973895980007508,5.829303176712724
Nathan Eovaldi,MIN,home,5.123879526098327,7.877763472349035
Zach Eflin,MIN,home,3.394219718444118,6.087600381583645
Dane Dunning,MIN,home,4.164340759182739,6.555180122900241
Reid Detmers,MIN,home,2.835341700694045,5.5940249714734325
Zach Davies,MIN,home,3.304214835425299,5.844977689136977
Yu Darvish,MIN,home,4.7084397451828135,7.2580298076884375
Johnny Cueto,MIN,home,3.721806142458464,6.654237967768452
Nestor Cortes,MIN,home,5.537706250947064,8.024757215280735
Patrick Corbin,MIN,home,3.824033295373236,6.246294000282329
Roansy Contreras,MIN,home,3.0410152089806024,5.92756237047045
Gerrit Cole,MIN,home,6.735624627891987,9.157023303428705
Alex Cobb,MIN,home,4.180836374999217,6.962525945509736
Aaron Civale,MIN,home,3.5011948268360906,6.400851806933536
Dylan Cease,MIN,home,7.054226523800586,9.499781798840853
Luis Castillo,MIN,home,5.041513268736186,7.91805309031563
Humberto Castellanos,MIN,home,1.7138850272339128,4.6075831062370245
Carlos Carrasco,MIN,home,4.960265414215992,7.425004539306447
Corbin Burnes,MIN,home,7.006969313889945,9.428615686246209
Dylan Bundy,MIN,home,3.1861909743249432,5.7711125100651275
Madison Bumgarner,MIN,home,2.7649562744527225,5.155937629962339
Walker Buehler,MIN,home,3.8217775545913026,6.597968467509163
Kris Bubic,MIN,home,2.1728122631835074,4.924973769752509
JT Brubaker,MIN,home,4.325266332961062,6.813673385650624
Beau Brieske,MIN,home,2.7774382488569698,5.3721404684332414
Kyle Bradish,MIN,home,3.7262687353265913,6.663198178090241
Paul Blackburn,MIN,home,3.5846016757542563,6.0399880486055
Shane Bieber,MIN,home,5.423390722389341,7.815940622621241
Jose Berrios,MIN,home,3.7071636441607723,6.067282353537463
Chris Bassitt,MIN,home,5.545162029462535,8.088043305811812
Graham Ashcraft,MIN,home,2.301567276917904,5.436073638667194
Aaron Ashby,MIN,home,4.100327916981733,6.653237149168186
Chris Archer,MIN,home,2.48334312087844,4.993908993423
Tyler Anderson,MIN,home,4.078929932543122,6.615750428226406
Ian Anderson,MIN,home,3.53935356396918,6.011403408775707
Sandy Alcantara,MIN,home,5.756010594312591,8.180342433633449
Joan Adon,MIN,home,2.7979174423473836,5.489672509181114
Bruce Zimmermann,KCR,home,2.07218970210224,4.688249199821763
Kyle Wright,KCR,home,4.534131829144227,7.014137994583129
Brandon Woodruff,KCR,home,4.795265837653972,7.701466128587661
Alex Wood,KCR,home,3.3155239222392394,5.767890375108894
Garrett Whitlock,KCR,home,2.0966045002582376,4.768565219059672
Zack Wheeler,KCR,home,5.005765547308022,7.546116657166713
Tyler Wells,KCR,home,1.9249261776027586,4.330309287165408
Logan Webb,KCR,home,4.183977525759255,6.6376168312093675
Spenser Watkins,KCR,home,0.6840158758421762,3.549616844202891
Taijuan Walker,KCR,home,2.9868149489214657,5.6160212145152935
Adam Wainwright,KCR,home,3.425459914026073,5.885116758897954
Michael Wacha,KCR,home,2.3698806821548266,5.050086859588152
Justin Verlander,KCR,home,4.7041112440962305,7.242100455911684
Vince Velasquez,KCR,home,1.5360337740296257,4.0928294095742626
Framber Valdez,KCR,home,4.370797093847022,6.802548334982264
Jose Urquidy,KCR,home,2.86306657932119,5.364122834571662
Julio Urias,KCR,home,3.851488260699844,6.342345561313465
Zach Thompson,KCR,home,1.337460459150172,3.9562440679442687
Keegan Thompson,KCR,home,2.1305779383447727,4.492740342246204
Jameson Taillon,KCR,home,3.2490987616059877,5.719285815274038
Noah Syndergaard,KCR,home,2.7260635821514594,5.370312308102822
Ranger Suarez,KCR,home,2.6582531029390486,5.2030163471998145
Marcus Stroman,KCR,home,3.25536852333756,6.398594788680615
Ross Stripling,KCR,home,1.3549258684453254,3.627334878132305
Justin Steele,KCR,home,3.0516430819874807,5.54786958388604
Jeffrey Springs,KCR,home,2.2762174329230165,4.585506950692557
Blake Snell,KCR,home,4.056133567505878,7.209677530316084
Drew Smyly,KCR,home,1.6763840820266007,4.839593170181233
Devin Smeltzer,KCR,home,2.0312262015141496,4.947136347510362
Tarik Skubal,KCR,home,4.393349243582538,6.789469049149565
Brady Singer,KCR,home,3.424329442880607,6.194106834783694
Luis Severino,KCR,home,4.959859230125266,7.45741327961319
Antonio Senzatela,KCR,home,0.8720677829841341,3.5582095982131072
Max Scherzer,KCR,home,6.450156034499244,9.608929512521502
Patrick Sandoval,KCR,home,4.50980356852856,7.189228867150484
Joe Ryan,KCR,home,3.675959621508019,6.284590512681323
Trevor Rogers,KCR,home,2.825611426437163,5.321883046135097
Eduardo Rodriguez,KCR,home,2.4867454029565224,5.773198920505619
Carlos Rodon,KCR,home,5.54314153365074,8.02019457252816
Robbie Ray,KCR,home,5.485796070136163,7.860935196583921
Drew Rasmussen,KCR,home,2.472401248272426,5.153239731440154
Jose Quintana,KCR,home,3.0388564644616474,5.518353314705699
Cal Quantrill,KCR,home,2.1734268758643833,4.628223830371171
Zach Plesac,KCR,home,2.528500814155862,4.991178594838015
Nick Pivetta,KCR,home,4.357122248118162,6.765496369286756
David Peterson,KCR,home,3.349425771510113,6.043780624959558
Martin Perez,KCR,home,3.8870342964987574,6.287773890313762
Freddy Peralta,KCR,home,4.367727733106236,7.683098967752958
Glenn Otto,KCR,home,2.209462650755319,5.0765792326604355
Shohei Ohtani,KCR,home,6.706916489879784,9.269237133635777
Jake Odorizzi,KCR,home,1.1152797567292172,4.366573329868517
Aaron Nola,KCR,home,5.658229398711509,8.087968074637716
Joe Musgrove,KCR,home,4.760939941475415,7.387704903077099
Charlie Morton,KCR,home,4.740334595367882,7.2323901719493175
Jordan Montgomery,KCR,home,3.0435178518966657,5.511503627861809
Frankie Montas,KCR,home,4.558198447355287,6.928588776898693
Miles Mikolas,KCR,home,3.3361753090314616,5.7640973354713205
Tylor Megill,KCR,home,3.512360460584393,6.662213201566129
Triston McKenzie,KCR,home,3.900041518772049,6.39974100683361
Shane McClanahan,KCR,home,6.751195369882895,9.20639476525576
Steven Matz,KCR,home,3.1035728248056502,6.207636513754314
Nick Martinez,KCR,home,2.5432194345459003,5.098289205646315
German Marquez,KCR,home,3.3836311834246104,5.837297996143967
Alek Manoah,KCR,home,4.246301022552862,6.677109716641452
Sean Manaea,KCR,home,4.407850709355595,6.9617121313966
Tyler Mahle,KCR,home,4.458588008550111,6.884996576027026
Daniel Lynch,KCR,home,3.5543281150461943,6.237523831504609
Jordan Lyles,KCR,home,3.6309612273340752,6.0404941507049115
Michael Lorenzen,KCR,home,3.0482651069900792,5.727690405612025
Pablo Lopez,KCR,home,4.761888982665256,7.249821761174165
Eric Lauer,KCR,home,4.495357405030778,7.049211848127359
Chad Kuhl,KCR,home,2.3267036497719875,4.866247549040731
Michael Kopech,KCR,home,3.027489941150254,5.514621746050375
Corey Kluber,KCR,home,3.05286730880153,5.517144065297667
George Kirby,KCR,home,3.5265571424519937,6.405483889099356
Yusei Kikuchi,KCR,home,3.1908514905541425,5.625304249092051
Dallas Keuchel,KCR,home,1.4350926609152972,4.37886622247783
Clayton Kershaw,KCR,home,4.074696050450484,7.073006972568846
Merrill Kelly,KCR,home,3.2022262507330215,5.622132548023691
Mitch Keller,KCR,home,2.769228792178064,5.248255624865008
Brad Keller,KCR,home,2.4517047936681617,4.915773134546317
James Kaprielian,KCR,home,1.928741962789246,4.579187763443452
Daulton Jefferies,KCR,home,1.5543779815903012,4.847130730527413
Cristian Javier,KCR,home,4.9066846155096435,7.3404369372135605
Cole Irvin,KCR,home,2.6467938860796125,5.175598086610648
Dakota Hudson,KCR,home,1.362521053006497,3.7845422066814143
Adrian Houser,KCR,home,2.342026559756353,4.894901525565023
Rich Hill,KCR,home,2.3745197149149444,4.904194605587902
Elieser Hernandez,KCR,home,2.3132154367994016,5.202359796520863
Kyle Hendricks,KCR,home,2.4623606181430993,4.959157504392444
Jonathan Heasley,KCR,home,2.2051928183317306,5.198575195011064
Taylor Hearn,KCR,home,2.5193197026559653,5.080675305312811
Vladimir Gutiérrez,KCR,home,1.0652175522448821,4.07466502274612
Zack Greinke,KCR,home,1.2453162364657266,3.9227968788772296
Hunter Greene,KCR,home,4.709637111981669,7.1988168702453414
Sonny Gray,KCR,home,3.513202815953528,6.3518860423146055
Josiah Gray,KCR,home,4.534565912373617,7.0198616228637345
Jon Gray,KCR,home,4.788179796094059,7.356394588838868
MacKenzie Gore,KCR,home,3.6505876007760802,6.350052676129301
Marco Gonzales,KCR,home,1.674826561009924,4.145829742096193
Tony Gonsolin,KCR,home,3.470720473927149,6.021137238274492
Austin Gomber,KCR,home,2.212437800863208,4.714206847253282
Lucas Giolito,KCR,home,4.952800863233324,7.516105436112016
Logan Gilbert,KCR,home,4.06060318574992,6.46799887240969
Kyle Gibson,KCR,home,2.7877449185886918,5.266043674439642
Kevin Gausman,KCR,home,5.045730315919574,7.506090231177389
Luis Garcia,KCR,home,4.452214915808472,6.9080477931566
Zac Gallen,KCR,home,3.581364768689985,6.100018175854963
Max Fried,KCR,home,4.433683257006396,6.862258588516894
Kyle Freeland,KCR,home,2.326669213762683,4.783099067355215
Chris Flexen,KCR,home,2.79677247123604,5.237750764817905
Erick Fedde,KCR,home,2.375792235961966,4.855273847226614
Alex Faedo,KCR,home,2.3038022415600308,5.180383862685674
Nathan Eovaldi,KCR,home,4.4454911176125265,7.213645210367066
Zach Eflin,KCR,home,2.71981322512228,5.419500204437712
Dane Dunning,KCR,home,3.5016669052767035,5.875347306338506
Reid Detmers,KCR,home,2.1773729714623515,4.909487030237355
Zach Davies,KCR,home,2.6452562921995995,5.161429561894906
Yu Darvish,KCR,home,4.034265772164254,6.589697110239227
Johnny Cueto,KCR,home,3.046164450544276,5.987372989214869
Nestor Cortes,KCR,home,4.859947407009692,7.360009388750337
Patrick Corbin,KCR,home,3.1495597852891506,5.578260839898643
Roansy Contreras,KCR,home,2.3663315974690162,5.259739311514266
Gerrit Cole,KCR,home,6.058482013908781,8.49165924694414
Alex Cobb,KCR,home,3.506289796260578,6.294565853780604
Aaron Civale,KCR,home,2.8060598184325256,5.753480144869331
Dylan Cease,KCR,home,6.40803010272662,8.80347154944705
Luis Castillo,KCR,home,4.366511297437384,7.250548391146662
Humberto Castellanos,KCR,home,1.0397078917616944,3.9392535712414736
Carlos Carrasco,KCR,home,4.284878858854174,6.757884424200494
Corbin Burnes,KCR,home,6.33086253045342,8.762215799214964
Dylan Bundy,KCR,home,2.508584149890639,5.106212664031661
Madison Bumgarner,KCR,home,2.0761262681468793,4.502260965800414
Walker Buehler,KCR,home,3.147861728643564,5.929377622989131
Kris Bubic,KCR,home,1.496489413302207,4.25878994916604
JT Brubaker,KCR,home,3.650132388594029,6.146300659549887
Beau Brieske,KCR,home,2.084745329817496,4.722326717004945
Kyle Bradish,KCR,home,3.0306038309343997,6.016356412014662
Paul Blackburn,KCR,home,2.907554294117899,5.374528759774087
Shane Bieber,KCR,home,4.731778807367617,7.165045867175195
Jose Berrios,KCR,home,3.015556820175637,5.416382507054828
Chris Bassitt,KCR,home,4.870336546160576,7.4203621186460005
Graham Ashcraft,KCR,home,1.6266359274473228,4.768498317670007
Aaron Ashby,KCR,home,3.4255029197445435,5.9855554759376055
Chris Archer,KCR,home,1.8383170566467746,4.2964283871868965
Tyler Anderson,KCR,home,3.4041100720346655,5.948063618267092
Ian Anderson,KCR,home,2.86419791431626,5.344052387960857
Sandy Alcantara,KCR,home,5.081125549364657,7.512720808113613
Joan Adon,KCR,home,2.123856182097491,4.821227098963236
Bruce Zimmermann,DET,home,2.774260693930607,5.412468696064376
Kyle Wright,DET,home,5.257462977517025,7.717097334281312
Brandon Woodruff,DET,home,5.51737146008708,8.405650994225534
